alpha,instance_id,read_idx,hd,energy,delta_energy,is_target
0.001,7,48,504,-4360.555000000288,21.60899999971207,0
0.001,7,49,487,-4360.539000000297,21.624999999702595,0
0.001,7,50,495,-4360.410000000301,21.753999999698863,0
0.001,7,51,513,-4360.4000000003025,21.763999999697262,0
0.001,7,52,455,-4360.155000000309,22.008999999690786,0
0.001,7,53,454,-4360.052000000311,22.111999999689033,0
0.001,7,54,479,-4359.828000000279,22.335999999721025,0
0.001,7,55,475,-4359.8150000003,22.348999999700027,0
0.001,7,56,483,-4359.6820000003045,22.48199999969529,0
0.001,7,57,492,-4359.598000000291,22.565999999708765,0
0.001,7,58,507,-4359.456000000294,22.707999999705862,0
0.001,7,59,501,-4359.438000000295,22.72599999970498,0
0.001,7,60,513,-4359.379000000301,22.78499999969881,0
0.001,7,61,510,-4359.328000000277,22.835999999722844,0
0.001,7,62,540,-4359.1280000002835,23.035999999716296,0
0.001,7,63,459,-4358.914000000291,23.24999999970896,0
0.001,7,64,471,-4358.873000000307,23.290999999692758,0
0.001,7,65,491,-4358.6360000003115,23.52799999968829,0
0.001,7,66,500,-4358.540000000288,23.623999999711486,0
0.001,7,67,498,-4358.397000000285,23.766999999715154,0
0.001,7,68,507,-4358.374000000299,23.78999999970074,0
0.001,7,69,440,-4358.319000000306,23.844999999693755,0
0.001,7,70,512,-4358.298000000275,23.86599999972441,0
0.001,7,71,454,-4358.17700000033,23.986999999669933,0
0.001,7,72,484,-4357.709000000288,24.454999999711617,0
0.001,7,73,488,-4357.621000000295,24.54299999970499,0
0.001,7,74,488,-4357.4870000003075,24.67699999969227,0
0.001,7,75,516,-4357.2810000003055,24.88299999969422,0
0.001,7,76,518,-4357.221000000282,24.942999999717358,0
0.001,7,77,519,-4357.195000000291,24.968999999709013,0
0.001,7,78,490,-4356.765000000296,25.398999999703847,0
0.001,7,79,496,-4356.607000000289,25.55699999971057,0
0.001,7,80,502,-4356.491000000299,25.67299999970055,0
0.001,7,81,499,-4356.452000000307,25.711999999693035,0
0.001,7,82,506,-4356.452000000299,25.71199999970031,0
0.001,7,83,507,-4356.448000000292,25.715999999707492,0
0.001,7,84,535,-4356.017000000274,26.146999999726177,0
0.001,7,85,487,-4355.703000000289,26.46099999971102,0
0.001,7,86,516,-4355.3620000002975,26.801999999702275,0
0.001,7,87,521,-4355.227000000278,26.936999999721593,0
0.001,7,88,490,-4354.719000000296,27.444999999704123,0
0.001,7,89,491,-4354.719000000281,27.444999999718675,0
0.001,7,90,469,-4354.716000000309,27.447999999691092,0
0.001,7,91,501,-4354.495000000306,27.66899999969337,0
0.001,7,92,518,-4354.379000000285,27.784999999715183,0
0.001,7,93,474,-4353.803000000306,28.360999999693377,0
0.001,7,94,497,-4353.517000000293,28.646999999707077,0
0.001,7,95,515,-4353.410000000285,28.753999999714324,0
0.001,7,96,498,-4350.627000000321,31.53699999967921,0
0.001,7,97,514,-4350.38100000029,31.782999999709318,0
0.001,7,98,489,-4348.686000000289,33.477999999710846,0
0.001,7,99,519,-4348.327000000278,33.83699999972214,0
0.003,7,0,397,-4424.472000000031,22.019999999969514,0
0.003,7,1,398,-4424.343000000031,22.14899999996942,0
0.003,7,2,370,-4423.3300000000345,23.1619999999657,0
0.003,7,3,394,-4423.135000000028,23.356999999971777,0
0.003,7,4,401,-4422.547000000022,23.94499999997788,0
0.003,7,5,387,-4422.003000000014,24.488999999985936,0
0.003,7,6,359,-4421.819000000036,24.672999999964304,0
0.003,7,7,397,-4421.787000000031,24.704999999969004,0
0.003,7,8,396,-4421.610000000021,24.881999999979598,0
0.003,7,9,398,-4421.505000000037,24.98699999996279,0
0.003,7,10,433,-4421.146000000026,25.345999999974083,0
0.003,7,11,410,-4420.878000000019,25.613999999981388,0
0.003,7,12,422,-4420.524000000021,25.96799999997893,0
0.003,7,13,455,-4420.402000000028,26.08999999997195,0
0.003,7,14,336,-4420.043000000025,26.448999999975058,0
0.003,7,15,436,-4419.9690000000155,26.522999999984677,0
0.003,7,16,418,-4419.845000000026,26.64699999997447,0
0.003,7,17,397,-4419.712000000024,26.7799999999761,0
0.003,7,18,431,-4419.161000000033,27.33099999996739,0
0.003,7,19,419,-4419.100000000039,27.391999999961627,0
0.003,7,20,423,-4418.758000000017,27.733999999983098,0
0.003,7,21,421,-4418.641000000029,27.850999999971464,0
0.003,7,22,428,-4418.539000000035,27.95299999996496,0
0.003,7,23,392,-4418.496000000027,27.99599999997281,0
0.003,7,24,424,-4418.341000000036,28.15099999996437,0
0.003,7,25,439,-4418.2180000000435,28.273999999956686,0
0.003,7,26,408,-4418.199000000034,28.292999999966014,0
0.003,7,27,435,-4418.044000000026,28.447999999973945,0
0.003,7,28,437,-4417.822000000045,28.669999999955508,0
0.003,7,29,408,-4417.58000000003,28.91199999997025,0
0.003,7,30,426,-4417.470000000034,29.021999999966283,0
0.003,7,31,453,-4417.306000000025,29.185999999975138,0
0.003,7,32,429,-4416.984000000029,29.507999999971616,0
0.003,7,33,417,-4416.917000000028,29.574999999972533,0
0.003,7,34,424,-4416.614000000017,29.87799999998333,0
0.003,7,35,454,-4416.570000000033,29.92199999996683,0
0.003,7,36,384,-4416.471000000028,30.020999999972446,0
0.003,7,37,378,-4416.339000000036,30.152999999963868,0
0.003,7,38,405,-4416.178000000024,30.31399999997575,0
0.003,7,39,457,-4416.117000000031,30.374999999969077,0
0.003,7,40,400,-4416.088000000025,30.403999999974985,0
0.003,7,41,392,-4415.997000000024,30.494999999976244,0
0.003,7,42,422,-4415.87800000002,30.61399999998048,0
0.003,7,43,434,-4415.819000000042,30.672999999957938,0
0.003,7,44,450,-4415.8040000000365,30.687999999963722,0
0.003,7,45,425,-4415.611000000023,30.880999999977575,0
0.003,7,46,408,-4415.52000000002,30.971999999979744,0
0.003,7,47,429,-4415.404000000038,31.08799999996245,0
0.003,7,48,389,-4415.331000000019,31.16099999998096,0
0.003,7,49,425,-4415.3050000000385,31.1869999999617,0
0.003,7,50,405,-4415.151000000023,31.340999999977612,0
0.003,7,51,431,-4415.128000000018,31.363999999982298,0
0.003,7,52,435,-4415.071000000024,31.42099999997663,0
0.003,7,53,420,-4414.734000000037,31.75799999996343,0
0.003,7,54,420,-4414.731000000031,31.7609999999695,0
0.003,7,55,419,-4414.716000000023,31.775999999977103,0
0.003,7,56,400,-4414.63400000004,31.857999999960157,0
0.003,7,57,460,-4414.59400000004,31.89799999996012,0
0.003,7,58,417,-4414.524000000024,31.9679999999762,0
0.003,7,59,418,-4414.4310000000205,32.060999999979686,0
0.003,7,60,431,-4414.227000000019,32.26499999998123,0
0.003,7,61,460,-4414.186000000009,32.3059999999914,0
0.003,7,62,431,-4414.176000000042,32.31599999995797,0
0.003,7,63,438,-4414.011000000047,32.48099999995338,0
0.003,7,64,409,-4413.9650000000365,32.526999999963664,0
0.003,7,65,410,-4413.9380000000265,32.55399999997371,0
0.003,7,66,423,-4413.845000000034,32.64699999996628,0
0.003,7,67,421,-4413.812000000036,32.67999999996391,0
0.003,7,68,421,-4413.785000000031,32.70699999996941,0
0.003,7,69,399,-4413.727000000019,32.76499999998123,0
0.003,7,70,445,-4413.540000000035,32.951999999964755,0
0.003,7,71,403,-4413.430000000031,33.061999999968975,0
0.003,7,72,426,-4413.40100000004,33.09099999996033,0
0.003,7,73,448,-4413.369000000018,33.12299999998231,0
0.003,7,74,442,-4412.912000000028,33.57999999997264,0
0.003,7,75,412,-4412.881000000032,33.610999999968044,0
0.003,7,76,433,-4412.152000000047,34.33999999995285,0
0.003,7,77,467,-4412.123000000034,34.368999999966036,0
0.003,7,78,411,-4411.770000000023,34.721999999977015,0
0.003,7,79,453,-4411.648000000028,34.84399999997186,0
0.003,7,80,452,-4411.645000000039,34.846999999961554,0
0.003,7,81,428,-4411.63200000001,34.85999999999058,0
0.003,7,82,456,-4411.570000000018,34.92199999998229,0
0.003,7,83,454,-4411.504000000032,34.98799999996845,0
0.003,7,84,457,-4411.504000000028,34.98799999997209,0
0.003,7,85,399,-4411.364000000023,35.127999999976964,0
0.003,7,86,461,-4411.324000000028,35.16799999997238,0
0.003,7,87,431,-4411.206000000023,35.28599999997732,0
0.003,7,88,433,-4411.152000000012,35.33999999998832,0
0.003,7,89,411,-4411.106000000032,35.38599999996859,0
0.003,7,90,465,-4411.057000000039,35.43499999996129,0
0.003,7,91,450,-4410.720000000022,35.77199999997811,0
0.003,7,92,427,-4410.35600000003,36.13599999997041,0
0.003,7,93,457,-4410.312000000038,36.17999999996209,0
0.003,7,94,441,-4410.09200000003,36.39999999997053,0
0.003,7,95,410,-4409.962000000047,36.52999999995336,0
0.003,7,96,428,-4408.701000000019,37.79099999998107,0
0.003,7,97,413,-4408.088000000029,38.40399999997135,0
0.003,7,98,395,-4406.739000000024,39.752999999976055,0
0.003,7,99,430,-4406.3980000000165,40.09399999998368,0
0.005,7,0,332,-4483.660000000622,27.15999999937776,0
0.005,7,1,353,-4480.635000000604,30.184999999395586,0
0.005,7,2,351,-4480.5250000006245,30.29499999937525,0
0.005,7,3,342,-4480.105000000613,30.714999999387146,0
0.005,7,4,329,-4479.520000000636,31.299999999363536,0
0.005,7,5,355,-4479.465000000599,31.354999999401116,0
0.005,7,6,332,-4478.5250000006245,32.29499999937525,0
0.005,7,7,325,-4478.015000000615,32.80499999938456,0
0.005,7,8,385,-4477.775000000606,33.04499999939344,0
0.005,7,9,356,-4476.905000000603,33.91499999939697,0
0.005,7,10,362,-4476.720000000618,34.09999999938191,0
0.005,7,11,341,-4476.715000000621,34.10499999937838,0
0.005,7,12,373,-4476.655000000617,34.16499999938242,0
0.005,7,13,334,-4476.485000000626,34.334999999373395,0
0.005,7,14,385,-4476.450000000615,34.36999999938507,0
0.005,7,15,366,-4476.380000000613,34.4399999993866,0
0.005,7,16,355,-4476.250000000602,34.56999999939762,0
0.005,7,17,381,-4476.1950000006045,34.624999999395186,0
0.005,7,18,341,-4475.99500000062,34.82499999937954,0
0.005,7,19,360,-4475.945000000602,34.874999999397915,0
0.005,7,20,371,-4475.735000000595,35.08499999940432,0
0.005,7,21,346,-4475.730000000616,35.08999999938351,0
0.005,7,22,336,-4475.2250000006225,35.59499999937725,0
0.005,7,23,390,-4475.165000000594,35.654999999405845,0
0.005,7,24,368,-4474.98500000061,35.834999999389765,0
0.005,7,25,359,-4474.950000000602,35.869999999397805,0
0.005,7,26,368,-4474.75000000061,36.06999999938944,0
0.005,7,27,361,-4474.635000000607,36.18499999939286,0
0.005,7,28,343,-4474.560000000603,36.259999999396314,0
0.005,7,29,385,-4474.245000000593,36.57499999940683,0
0.005,7,30,348,-4474.2300000006,36.58999999939988,0
0.005,7,31,401,-4474.215000000595,36.604999999404754,0
0.005,7,32,392,-4473.645000000594,37.17499999940537,0
0.005,7,33,359,-4473.270000000607,37.54999999939264,0
0.005,7,34,369,-4473.260000000592,37.55999999940741,0
0.005,7,35,357,-4473.220000000611,37.599999999388274,0
0.005,7,36,379,-4472.955000000598,37.864999999401334,0
0.005,7,37,342,-4472.900000000619,37.91999999938071,0
0.005,7,38,343,-4472.745000000626,38.074999999374086,0
0.005,7,39,402,-4472.660000000607,38.15999999939231,0
0.005,7,40,341,-4472.640000000609,38.17999999939093,0
0.005,7,41,358,-4472.465000000618,38.35499999938202,0
0.005,7,42,367,-4472.280000000591,38.53999999940879,0
0.005,7,43,382,-4472.220000000592,38.59999999940737,0
0.005,7,44,393,-4472.130000000602,38.689999999397514,0
0.005,7,45,316,-4472.0500000006305,38.76999999936925,0
0.005,7,46,380,-4472.025000000605,38.79499999939435,0
0.005,7,47,377,-4472.000000000607,38.819999999393076,0
0.005,7,48,388,-4471.935000000606,38.884999999393585,0
0.005,7,49,362,-4471.675000000603,39.14499999939653,0
0.005,7,50,393,-4471.340000000591,39.47999999940839,0
0.005,7,51,358,-4471.315000000619,39.50499999938074,0
0.005,7,52,367,-4470.810000000603,40.009999999396314,0
0.005,7,53,378,-4470.645000000595,40.17499999940446,0
0.005,7,54,366,-4470.405000000602,40.41499999939788,0
0.005,7,55,353,-4470.38000000061,40.43999999938933,0
0.005,7,56,376,-4470.290000000618,40.52999999938129,0
0.005,7,57,342,-4469.785000000611,41.034999999388674,0
0.005,7,58,351,-4469.630000000605,41.189999999394786,0
0.005,7,59,394,-4469.460000000585,41.35999999941487,0
0.005,7,60,370,-4469.415000000608,41.40499999939129,0
0.005,7,61,397,-4469.030000000596,41.789999999403335,0
0.005,7,62,390,-4469.010000000587,41.80999999941287,0
0.005,7,63,384,-4468.740000000608,42.079999999391475,0
0.005,7,64,390,-4468.6650000005975,42.15499999940221,0
0.005,7,65,363,-4468.510000000603,42.309999999396496,0
0.005,7,66,388,-4468.500000000597,42.31999999940308,0
0.005,7,67,355,-4468.350000000606,42.46999999939362,0
0.005,7,68,346,-4468.32000000062,42.499999999379725,0
0.005,7,69,361,-4468.065000000611,42.75499999938893,0
0.005,7,70,396,-4467.965000000589,42.85499999941112,0
0.005,7,71,404,-4467.915000000583,42.90499999941676,0
0.005,7,72,398,-4467.725000000597,43.09499999940272,0
0.005,7,73,402,-4467.585000000584,43.23499999941578,0
0.005,7,74,379,-4467.4600000005985,43.359999999401225,0
0.005,7,75,391,-4467.4500000005855,43.369999999414176,0
0.005,7,76,383,-4467.4150000006,43.40499999939948,0
0.005,7,77,372,-4467.380000000601,43.439999999398424,0
0.005,7,78,401,-4467.250000000598,43.56999999940126,0
0.005,7,79,371,-4467.140000000593,43.67999999940639,0
0.005,7,80,374,-4467.100000000607,43.71999999939271,0
0.005,7,81,391,-4466.845000000586,43.97499999941374,0
0.005,7,82,392,-4466.7750000006035,44.04499999939617,0
0.005,7,83,360,-4466.745000000597,44.07499999940228,0
0.005,7,84,372,-4466.640000000615,44.17999999938456,0
0.005,7,85,377,-4466.595000000596,44.224999999403735,0
0.005,7,86,386,-4466.245000000609,44.57499999939046,0
0.005,7,87,391,-4465.815000000584,45.004999999415304,0
0.005,7,88,388,-4465.420000000596,45.39999999940392,0
0.005,7,89,376,-4465.195000000594,45.6249999994061,0
0.005,7,90,404,-4464.9950000005765,45.8249999994232,0
0.005,7,91,390,-4464.975000000609,45.84499999939089,0
0.005,7,92,412,-4464.970000000584,45.84999999941556,0
0.005,7,93,389,-4464.850000000592,45.969999999407264,0
0.005,7,94,406,-4464.740000000574,46.079999999426036,0
0.005,7,95,365,-4463.585000000597,47.234999999403044,0
0.005,7,96,389,-4463.355000000575,47.464999999424435,0
0.005,7,97,388,-4461.880000000587,48.939999999412976,0
0.005,7,98,383,-4457.770000000602,53.049999999398096,0
0.005,7,99,428,-4457.315000000569,53.504999999430765,0
0.01,7,0,221,-4639.110000000507,32.52999999949316,0
0.01,7,1,244,-4636.660000000508,34.979999999492065,0
0.01,7,2,210,-4636.120000000521,35.519999999479296,0
0.01,7,3,222,-4635.9500000005155,35.689999999484826,0
0.01,7,4,246,-4635.260000000496,36.379999999504435,0
0.01,7,5,232,-4635.170000000517,36.46999999948366,0
0.01,7,6,226,-4634.920000000518,36.71999999948275,0
0.01,7,7,226,-4634.600000000496,37.03999999950429,0
0.01,7,8,223,-4634.270000000513,37.369999999486936,0
0.01,7,9,238,-4634.050000000492,37.58999999950811,0
0.01,7,10,255,-4633.98000000051,37.65999999949054,0
0.01,7,11,258,-4633.6300000005,38.009999999499996,0
0.01,7,12,236,-4633.4800000005,38.15999999950054,0
0.01,7,13,241,-4633.470000000511,38.16999999948894,0
0.01,7,14,251,-4633.360000000502,38.279999999498614,0
0.01,7,15,253,-4633.3300000004965,38.309999999503816,0
0.01,7,16,236,-4633.090000000505,38.54999999949541,0
0.01,7,17,258,-4632.980000000486,38.659999999514184,0
0.01,7,18,232,-4632.940000000502,38.69999999949869,0
0.01,7,19,235,-4632.89000000049,38.74999999951069,0
0.01,7,20,230,-4632.8600000005035,38.779999999496795,0
0.01,7,21,236,-4632.850000000502,38.78999999949792,0
0.01,7,22,236,-4632.580000000511,39.059999999489264,0
0.01,7,23,223,-4632.550000000516,39.08999999948446,0
0.01,7,24,248,-4632.460000000506,39.17999999949461,0
0.01,7,25,259,-4632.210000000504,39.42999999949643,0
0.01,7,26,235,-4632.200000000498,39.439999999502106,0
0.01,7,27,250,-4632.120000000495,39.51999999950567,0
0.01,7,28,259,-4632.070000000485,39.56999999951495,0
0.01,7,29,259,-4631.680000000483,39.959999999517095,0
0.01,7,30,225,-4631.640000000525,39.99999999947522,0
0.01,7,31,232,-4631.64000000048,39.999999999520696,0
0.01,7,32,224,-4631.540000000495,40.0999999995056,0
0.01,7,33,250,-4631.530000000507,40.109999999493084,0
0.01,7,34,229,-4631.140000000504,40.49999999949614,0
0.01,7,35,242,-4631.000000000494,40.63999999950647,0
0.01,7,36,247,-4630.960000000497,40.67999999950371,0
0.01,7,37,234,-4630.790000000526,40.849999999474676,0
0.01,7,38,238,-4630.670000000516,40.96999999948457,0
0.01,7,39,258,-4630.650000000496,40.98999999950411,0
0.01,7,40,249,-4630.5300000005,41.10999999950036,0
0.01,7,41,255,-4630.420000000499,41.21999999950094,0
0.01,7,42,255,-4630.390000000486,41.24999999951433,0
0.01,7,43,235,-4630.1400000005115,41.499999999488864,0
0.01,7,44,243,-4630.040000000507,41.599999999493775,0
0.01,7,45,264,-4629.960000000497,41.67999999950371,0
0.01,7,46,254,-4629.880000000508,41.75999999949272,0
0.01,7,47,257,-4629.880000000498,41.759999999502725,0
0.01,7,48,263,-4629.800000000494,41.83999999950629,0
0.01,7,49,240,-4629.7900000004975,41.84999999950287,0
0.01,7,50,230,-4629.570000000506,42.06999999949403,0
0.01,7,51,256,-4629.040000000488,42.599999999511965,0
0.01,7,52,250,-4629.0300000005045,42.60999999949581,0
0.01,7,53,250,-4628.870000000506,42.76999999949476,0
0.01,7,54,243,-4628.810000000511,42.8299999994897,0
0.01,7,55,248,-4628.790000000499,42.84999999950105,0
0.01,7,56,271,-4628.690000000493,42.94999999950778,0
0.01,7,57,258,-4628.630000000492,43.00999999950818,0
0.01,7,58,249,-4628.360000000502,43.279999999498614,0
0.01,7,59,245,-4628.08000000049,43.55999999951018,0
0.01,7,60,256,-4627.980000000484,43.659999999516,0
0.01,7,61,261,-4627.890000000503,43.74999999949705,0
0.01,7,62,243,-4627.630000000503,44.00999999949727,0
0.01,7,63,239,-4627.570000000479,44.069999999521315,0
0.01,7,64,248,-4627.360000000487,44.279999999513166,0
0.01,7,65,260,-4627.2400000004955,44.39999999950487,0
0.01,7,66,264,-4627.230000000486,44.409999999514184,0
0.01,7,67,250,-4627.13000000049,44.50999999951,0
0.01,7,68,268,-4627.0300000005,44.60999999950036,0
0.01,7,69,240,-4626.990000000493,44.6499999995076,0
0.01,7,70,270,-4626.970000000495,44.66999999950531,0
0.01,7,71,261,-4626.860000000495,44.77999999950498,0
0.01,7,72,250,-4626.770000000493,44.869999999506945,0
0.01,7,73,262,-4626.390000000517,45.24999999948341,0
0.01,7,74,247,-4626.320000000503,45.31999999949767,0
0.01,7,75,245,-4626.2100000005075,45.42999999949279,0
0.01,7,76,255,-4625.980000000484,45.659999999516,0
0.01,7,77,247,-4625.9200000005085,45.71999999949185,0
0.01,7,78,260,-4625.840000000499,45.79999999950178,0
0.01,7,79,257,-4625.510000000478,46.129999999522624,0
0.01,7,80,258,-4625.500000000491,46.1399999995092,0
0.01,7,81,259,-4625.190000000475,46.44999999952506,0
0.01,7,82,259,-4624.800000000476,46.83999999952448,0
0.01,7,83,262,-4624.7300000005,46.90999999950054,0
0.01,7,84,260,-4624.600000000507,47.039999999493375,0
0.01,7,85,261,-4624.600000000484,47.03999999951611,0
0.01,7,86,263,-4623.520000000491,48.11999999950967,0
0.01,7,87,281,-4623.020000000503,48.61999999949694,0
0.01,7,88,246,-4622.570000000509,49.0699999994913,0
0.01,7,89,274,-4622.460000000489,49.17999999951098,0
0.01,7,90,259,-4622.370000000501,49.269999999499305,0
0.01,7,91,292,-4622.070000000501,49.56999999949949,0
0.01,7,92,272,-4622.04000000048,49.59999999952015,0
0.01,7,93,256,-4622.040000000488,49.599999999511965,0
0.01,7,94,283,-4621.830000000486,49.80999999951473,0
0.01,7,95,254,-4620.740000000496,50.89999999950396,0
0.01,7,96,278,-4620.030000000499,51.60999999950127,0
0.01,7,97,272,-4619.5600000004815,52.079999999518805,0
0.01,7,98,265,-4619.010000000499,52.629999999501706,0
0.01,7,99,290,-4616.350000000482,55.28999999951793,0
0.02,7,0,97,-4963.600000000571,29.67999999942913,0
0.02,7,1,112,-4963.140000000562,30.13999999943735,0
0.02,7,2,112,-4962.3800000005795,30.899999999420288,0
0.02,7,3,114,-4961.540000000556,31.73999999944408,0
0.02,7,4,122,-4961.400000000553,31.879999999447136,0
0.02,7,5,120,-4960.900000000563,32.37999999943713,0
0.02,7,6,122,-4960.720000000568,32.559999999431966,0
0.02,7,7,112,-4960.540000000568,32.73999999943135,0
0.02,7,8,105,-4960.300000000581,32.979999999418396,0
0.02,7,9,123,-4960.1600000005765,33.11999999942327,0
0.02,7,10,120,-4960.060000000563,33.21999999943637,0
0.02,7,11,108,-4960.000000000568,33.27999999943131,0
0.02,7,12,128,-4959.880000000564,33.39999999943575,0
0.02,7,13,121,-4959.780000000572,33.49999999942793,0
0.02,7,14,115,-4959.700000000557,33.57999999944241,0
0.02,7,15,116,-4959.66000000056,33.61999999943964,0
0.02,7,16,116,-4959.040000000549,34.23999999945045,0
0.02,7,17,116,-4958.780000000564,34.49999999943611,0
0.02,7,18,109,-4958.660000000559,34.61999999944055,0
0.02,7,19,121,-4958.660000000573,34.61999999942691,0
0.02,7,20,120,-4958.600000000555,34.67999999944459,0
0.02,7,21,120,-4958.420000000556,34.85999999944397,0
0.02,7,22,119,-4958.22000000056,35.05999999944015,0
0.02,7,23,122,-4957.580000000578,35.69999999942138,0
0.02,7,24,130,-4957.560000000556,35.719999999443644,0
0.02,7,25,120,-4957.360000000573,35.91999999942709,0
0.02,7,26,115,-4957.260000000568,36.019999999432,0
0.02,7,27,128,-4957.140000000557,36.13999999944281,0
0.02,7,28,125,-4957.100000000562,36.179999999437314,0
